Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,-93.52082882000,16.97917068000,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.47916215000,16.97917068000,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.43749548000,16.97917068000,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.27082881000,16.97917068000,Mexico,Chiapas,San Fernando
coffee,-92.68749545000,16.97917068000,Mexico,Chiapas,Chalchihuitan
coffee,-92.64582878000,16.97917068000,Mexico,Chiapas,Chalchihuitan
coffee,-92.56249544000,16.97917068000,Mexico,Chiapas,Chalchihuitan
coffee,-92.52082877000,16.97917068000,Mexico,Chiapas,Chalchihuitan
coffee,-92.47916210000,16.97917068000,Mexico,Chiapas,Pantelho
coffee,-92.39582876000,16.97917068000,Mexico,Chiapas,Sitala
coffee,-97.85416238000,17.02083735000,Mexico,Oaxaca,Dist. Putla
coffee,-95.72916227000,17.02083735000,Mexico,Oaxaca,Dist. Mixe
coffee,-95.68749560000,17.02083735000,Mexico,Oaxaca,Dist. Mixe
coffee,-94.06249552000,17.02083735000,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.97916218000,17.02083735000,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.93749551000,17.02083735000,Mexico,Oaxaca,Dist. Juchitan
coffee,-93.56249549000,17.02083735000,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.31249548000,17.02083735000,Mexico,Chiapas,Copainala
coffee,-92.77082878000,17.02083735000,Mexico,Chiapas,El Bosque
coffee,-92.60416211000,17.02083735000,Mexico,Chiapas,Chalchihuitan
coffee,-92.56249544000,17.02083735000,Mexico,Chiapas,Chalchihuitan
coffee,-92.22916209000,17.02083735000,Mexico,Chiapas,Chilon
coffee,-95.68749560000,17.06250402000,Mexico,Oaxaca,Dist. Mixe
coffee,-93.35416215000,17.06250402000,Mexico,Chiapas,Tecpatan
coffee,-93.27082881000,17.06250402000,Mexico,Chiapas,Copainala
coffee,-93.14582880000,17.06250402000,Mexico,Chiapas,Copainala
coffee,-92.64582878000,17.06250402000,Mexico,Chiapas,Chalchihuitan
coffee,-92.43749543000,17.06250402000,Mexico,Chiapas,Pantelho
coffee,-93.68749550000,17.10417069000,Mexico,Chiapas,Ocozocoautla De Espinosa
coffee,-93.35416215000,17.10417069000,Mexico,Chiapas,Tecpatan
coffee,-93.27082881000,17.10417069000,Mexico,Chiapas,Copainala
coffee,-92.60416211000,17.10417069000,Mexico,Chiapas,Chalchihuitan
coffee,-92.43749543000,17.10417069000,Mexico,Chiapas,Chilon
coffee,-92.39582876000,17.10417069000,Mexico,Chiapas,Sitala
coffee,-93.39582882000,17.14583736000,Mexico,Chiapas,Tecpatan
coffee,-93.22916214000,17.14583736000,Mexico,Chiapas,Copainala
coffee,-93.14582880000,17.14583736000,Mexico,Chiapas,Coapilla
coffee,-92.39582876000,17.14583736000,Mexico,Chiapas,Chilon
coffee,-93.18749547000,17.18750403000,Mexico,Chiapas,Coapilla
coffee,-93.64582883000,17.22917069000,Mexico,Chiapas,Tecpatan
coffee,-93.27082881000,17.22917069000,Mexico,Chiapas,Ocotepec
coffee,-93.39582882000,17.27083736000,Mexico,Chiapas,Tecpatan
coffee,-93.35416215000,17.27083736000,Mexico,Chiapas,Tecpatan
coffee,-93.14582880000,17.27083736000,Mexico,Chiapas,Ocotepec
coffee,-93.06249547000,17.27083736000,Mexico,Chiapas,Ixhuatan
coffee,-92.85416212000,17.27083736000,Mexico,Chiapas,Huitiupan
coffee,-92.81249545000,17.27083736000,Mexico,Chiapas,Pueblo Nuevo Solistahuaca
coffee,-92.77082878000,17.27083736000,Mexico,Chiapas,Huitiupan
coffee,-96.18749563000,17.31250403000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.14582896000,17.31250403000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-93.60416216000,17.31250403000,Mexico,Chiapas,Tecpatan
coffee,-93.10416213000,17.31250403000,Mexico,Chiapas,Chapultenango
coffee,-92.97916213000,17.31250403000,Mexico,Chiapas,Ixhuatan
coffee,-92.93749546000,17.31250403000,Mexico,Chiapas,Ixhuatan
coffee,-92.85416212000,17.31250403000,Mexico,Chiapas,Huitiupan
coffee,-92.81249545000,17.31250403000,Mexico,Chiapas,Amatan
coffee,-93.18749547000,17.35417070000,Mexico,Chiapas,Francisco Leon
coffee,-93.14582880000,17.35417070000,Mexico,Chiapas,Chapultenango
coffee,-93.02082880000,17.35417070000,Mexico,Chiapas,Solosuchiapa
coffee,-92.89582879000,17.35417070000,Mexico,Chiapas,Amatan
coffee,-92.85416212000,17.35417070000,Mexico,Chiapas,Amatan
coffee,-92.81249545000,17.35417070000,Mexico,Chiapas,Amatan
coffee,-96.39582897000,17.39583737000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.27082897000,17.39583737000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-93.18749547000,17.39583737000,Mexico,Chiapas,Francisco Leon
coffee,-92.93749546000,17.39583737000,Mexico,Chiapas,Amatan
coffee,-96.35416230000,17.43750404000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.27082897000,17.43750404000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-92.93749546000,17.43750404000,Mexico,Chiapas,Ixtapangajoya
coffee,-92.89582879000,17.43750404000,Mexico,Chiapas,Amatan
coffee,-96.31249563000,17.52083738000,Mexico,Oaxaca,Dist. Villa Alta
coffee,-96.06249562000,17.52083738000,Mexico,Oaxaca,Dist. Choapam
coffee,-96.64582899000,17.85417073000,Mexico,Oaxaca,Dist. Cuicatlan
coffee,-96.72916232000,18.60417077000,Mexico,Veracruz,Tezonapa
coffee,-96.85416233000,18.77083744000,Mexico,Veracruz,Coetzala
coffee,-97.02082901000,18.93750412000,Mexico,Veracruz,Atzacan
coffee,-96.93749567000,18.93750412000,Mexico,Veracruz,Fortin
coffee,-96.85416233000,18.93750412000,Mexico,Veracruz,Cordoba
coffee,-97.02082901000,19.02083745000,Mexico,Veracruz,Coscomatepec
coffee,-96.81249566000,19.14583746000,Mexico,Veracruz,Comapa
coffee,-96.97916234000,19.18750413000,Mexico,Veracruz,Huatusco
coffee,-96.89582900000,19.18750413000,Mexico,Veracruz,Sochiapa
coffee,-96.93749567000,19.22917080000,Mexico,Veracruz,Tlaltetela
coffee,-96.81249566000,19.22917080000,Mexico,Veracruz,Tenampa
coffee,-155.47916540000,19.27083747000,United States of America,Hawaii,Hawaii
coffee,-96.89582900000,19.47917081000,Mexico,Veracruz,Coatepec
coffee,-96.85416233000,19.47917081000,Mexico,Veracruz,Coatepec
coffee,-96.81249566000,19.52083748000,Mexico,Veracruz,Xalapa
coffee,-96.89582900000,19.60417082000,Mexico,Veracruz,Tlalnelhuayocan
coffee,-96.68749565000,19.64583749000,Mexico,Veracruz,Alto Lucero
coffee,-96.68749565000,19.68750416000,Mexico,Veracruz,Tepetlan
coffee,-96.85416233000,19.77083749000,Mexico,Veracruz,Tonayan
coffee,-96.72916232000,19.77083749000,Mexico,Veracruz,Juchique De Ferrer
coffee,-97.22916235000,19.89583750000,Mexico,Veracruz,Jalacingo
coffee,-97.02082901000,19.89583750000,Mexico,Veracruz,Atzalan
coffee,-96.97916234000,19.89583750000,Mexico,Veracruz,Atzalan
coffee,-156.35416540000,20.68750421000,United States of America,Hawaii,Maui
coffee,-98.85416243000,21.18750423000,Mexico,Hidalgo,Chapulhuacan
coffee,-98.81249577000,21.18750423000,Mexico,Hidalgo,Tepehuacan De Guerrero
coffee,-98.89582910000,21.27083757000,Mexico,San Luis Potosi,Tamazunchale
coffee,-98.85416243000,21.27083757000,Mexico,San Luis Potosi,Tamazunchale
coffee,-99.06249578000,21.31250424000,Mexico,San Luis Potosi,Xilitla
coffee,-99.02082911000,21.31250424000,Mexico,San Luis Potosi,Xilitla
coffee,-98.93749577000,21.31250424000,Mexico,San Luis Potosi,Tamazunchale
coffee,-98.89582910000,21.31250424000,Mexico,San Luis Potosi,Tamazunchale
coffee,-99.06249578000,21.35417091000,Mexico,San Luis Potosi,Xilitla
coffee,-98.97916244000,21.35417091000,Mexico,San Luis Potosi,Xilitla
coffee,-98.93749577000,21.35417091000,Mexico,San Luis Potosi,Xilitla
coffee,-99.06249578000,21.43750425000,Mexico,San Luis Potosi,Xilitla
coffee,-99.02082911000,21.43750425000,Mexico,San Luis Potosi,Xilitla
coffee,-99.06249578000,21.52083758000,Mexico,San Luis Potosi,Xilitla
coffee,-99.02082911000,21.52083758000,Mexico,San Luis Potosi,Huehuetlan
coffee,-99.18749578000,21.56250425000,Mexico,San Luis Potosi,Aquismon
coffee,-99.10416245000,21.56250425000,Mexico,San Luis Potosi,Aquismon
coffee,-99.02082911000,21.56250425000,Mexico,San Luis Potosi,Huehuetlan
coffee,-99.10416245000,21.60417092000,Mexico,San Luis Potosi,Aquismon
coffee,-99.14582912000,21.64583759000,Mexico,San Luis Potosi,Aquismon
coffee,-99.10416245000,21.64583759000,Mexico,San Luis Potosi,Aquismon
coffee,-99.06249578000,21.64583759000,Mexico,San Luis Potosi,Aquismon
coffee,-99.14582912000,21.68750426000,Mexico,San Luis Potosi,Aquismon
coffee,-99.18749578000,21.72917093000,Mexico,San Luis Potosi,Aquismon
coffee,-99.14582912000,21.72917093000,Mexico,San Luis Potosi,Aquismon
coffee,101.52084800000,22.35417096000,China,Yunnan Sheng,Xishuangbanna Dai
coffee,101.02084800000,22.56250431000,China,Yunnan Sheng,Xishuangbanna Dai
coffee,97.89584783000,24.72917109000,China,Yunnan Sheng,Dehong Dai Jingpo
coffee,98.89584788000,24.85417109000,China,Yunnan Sheng,Baoshan
coffee,98.89584788000,24.97917110000,China,Yunnan Sheng,Baoshan
